!!! RT @mayasolovely: As a woman you shouldn't complain about cleaning up your house. &amp; as a man you should always take the trash out...,0
@hadley106 @zimm16 bailey is gettin pussy,0
@hand_tex @drapermark37 humans are evil man. Cutting tusks of these beautiful animals so chinks think the get a hard on.,1
@hannah_clare12 I'm on my way to the gym already but thx bitch,0
RT @AssholeOfDaYear: Rudy Gay a faggot for not changing his last name once he got money.,1
"@clinchmtn316 @sixonesixband AMERICA today, the rule of thumb is: when in doubt, blame ""whitey""",1
A nicca say he ballin ask em where his title n his deeds at not wher his clothes n his keys at,1
@harley_schuder @ShitPussiesSay and you're a hoe,0
"RT @_VodkaThoughts_: ""Light beer? You mean faggot piss?"" -Overly Powered Man",1
@godrocamora416 faggot,1
Lol you're a cunt liar and I hope you drop dead k :-),1
dem niggas ca have them white hoes.... I love my beautiful black sistas....,1
"@DestroTheNoble @nekolin purple &amp; pink....for the faggots who want to be protected...by the police, instead of BEARING ARMS if need be!",1
Every spic cop in #LosAngeles is loyal to the #LatinKings,1
@haylebopp Diaval gets a pass by virtue of mostly being a bird.,0
Need a bitch to drop it down for a niggah,1
@seansteiger31 @ me then faggot,1
@hayyllss Merry Christmas Hun ! &#127877;&#127876;&#10084;&#65039;,0
@nosfiend215 @faggot696969 niggers,1
RT @julia_rodd: When kennies angry he talks like a ghetto black man and I really don't even think he notices HAHAHAHAHAHAHA I'm laughing @ &#8230;,1
@JimBoberson happy birthday faggot,1
@Sammytbh whats your youtube channel then faggot,1
"@hekterr don't stop now half breed, I'm just starting to learn about what makes you a dumb ass",1
"DeeDee, Patrick, Ed, Sheen, Timmy's Dad, Beavis &amp; Butthead, Peter Griffin. This is just a list of SOME mentally retarded cartoon characters.",1
All da lil bald headed bitches standn outside of kevin gates tryna get in &#128514;&#128514;&#128514;,1
"@hekterr don't stop now half breed, I'm just starting to learn about what makes you a dumb ass",1
RT @Woody_AFC: @MANIAC3X @_WhitePonyJr_ lmaoooo what a bunch of fags,1
@hellootitty nigger,1
@hernandez719 ayy might as well get. Fat hoes don't even like abs nomo they like balla bellys,0
RT @monnetteee: If you like After Romeo chances are I think you're a faggot.,1
@heydenbunsyolo @jordan536633 @bird_lovin yea native and black proud then a bitch,0
@JRise88 shut up you stupid bitch,1
"@TheKushZombie Aww y u so mad tho, a successful man LMFAO, hut hugging as faggot.",1
@heydenbunsyolo then bitch how about u go read wtf I put then,0
"@heyrmbr I never played Halo, too busy slaying bitches",0
@heyrmbr probs that fag Vhia,1
So many hoes whipped you would have thought we were still in slavery,1
@heyyayled do i have to repeat myself u white trash,1
"@JuanYeeze shut yo beaner ass up spic and hop your faggot ass back across the border little nigga, go listen to some pitbull",1
Worlds biggest faggot lol,1
"@hiyathanda_alps ""that hoe over there""",0
@hmianturner boooooi that's TMI for these hoes,0
@JewelsAndDrugs9 @ladygaga @madonna lmao madonnas music sucks? yeah you're fucking stupid if you think gaga is better. retard,1
"From now on, I will call all radical MUSLIMS niggers!
It is very fitting, and it is racist! 
I AM RACIST AGAINST ANYONE WHO HATES AMERICA!",1
@holyh00ker he looks like a pretty dyke&#128129;&#10024;,1
@georgiathenewsa @Rosaalbae your tits may be better looking but her face makes you like a Asian or Latina tranny #facts,1
@hunterbuch66 @kieffer_jason @sbsylvester all u can pull is the fucking retard,1
"Aint nobody wearing those new Westbrook ""Jordan's"" but Mexicans &amp; trailer park trash white girls.",1
@hunterbuch66 @kieffer_jason @sbsylvester yo fat ugly ass couldn't even pull the ugly bitch in the school,1
@hwkj01 @PushinWeight @dmankow69 @AstroPatriot Somebody who's that much of a moron and a pussy doesn't belong on the force.,0
"@JPantsdotcom @Todd__Kincannon @the__realtony I'm partial, faggot..homo...both fairly describes the same sick twisted Assholes out there.",1
I forgot how white trash Texarkana was... Well it is arkansas so.... &#128514;,1
@iAM_tRoyal5 @Briscoefunnyguy @I_GotOne @_KaeeJones lmaoooo that hoe look like &#128058;,0
"""@TheoMaxximus: #GerrysHalloweenParty http://t.co/3ycrSrnjHc"" Halloween was yesterday stupid nigger",1
@iAM_tRoyal5 @Briscoefunnyguy @I_GotOne @_KaeeJones tell me this nigga ain't purple then a bitch nigga not black http://t.co/id4xcmv9zU,0
@iAM_tRoyal5 @TeflonDon4200 @Bossman_Carl Mammy push you out and had a white baby like a bitch,0
RT @PacDaGoat: I really hate attention seeking hoes. Hope they all die,1
@BossAce555 @Sounds_good_bro @BloggerBoxing yea u stupid faggot. I'm not leaving till like 5-6pm. Want a ride?,1
nigga u a cunt where yo fendi clutch,1
@iAmMarshall27 yeah man all my niggas dipped to the cars and left and I was in a barn getting chased by the ghetto bird,0
@iAyanna_ young thug ain't earn his strips yet lol just a few 2k14 bangers. Wiz can do dat cuz he not a lil nigguh of the rap game lol,0
For all we know this nigga a rapist. Y'all hoes dumb &#8220;@daniellathepimp: *melts* http://t.co/RRROzn5bdy&#8221;,1
@iDO_me2 @coldhearted9_ basically any foams over a 8 ugly... All dem bitches look big long an floppy (nh),0
@pombuenaa I'm surprised you could read it with slits for eyes,1
@iGivePussyCPR baker planted an M-80 in that bitch. When white guy lights the wick... &#128163;,0
Apaches' 30 MM rounds turn Jihadis into tomato soup @MarkRothschild1 @Rockprincess818 @NoFear3136 @Lanna70115,1
@iH8TvvitterHoes @breezyfrmdablok so you was in a female DMs talking to another nigga... You're a faggot b,0
@RabehChararah1 lmaoo what a fag,1
"' If this ugly ass niggah can be with her , I can too . Tf she with Chuu Baka for anyways this niggah look like a... http://t.co/lVNDRDPpQT",1
@iKeithDJack your bitch in Houston,0
@iLLEGALLYBadd my boy said this last night. I'll be in the gym Bc I refuse to be sloppy like these bad built bitches lol,0
I hate you niccas! Lol http://t.co/NqSYeQhGOZ,1
"@iLikeGirlsDaily ""rate my hoe"" @MakeItKNasty",0
@iLoveQui that hoe suck,0
@iMGorgeous_HOES I learned from the great Asia Torres &#128583; take notes bitch &#128514;&#128514;,0
"RT @CloutGod: Horrible rapper #1 Tyga - Most trash rapper ever ""She want a yellow nigga, corn on the cob"" I smacked my mom when I heard him&#8230;",1
"@iNURSELISA @MailOnline 
See dis what happens when a colored man move into @Rotten_Soil&#160;'s neighborhood. He ain't been sick fo 10 days",0
"@iNURSELISA @blackredsoxfan 
It's a nice way of callin y'all honkies",1
"@leighvl Niggas probably be watching me like ""Look at this Uncle Tom ass Rasta""",1
These people are fags.,1
@iStricer You are hairy like a monkey. : P,0
slow replies make me feel like a retard and I just want to put my foot through a wall... hjhdyhdhlgjdftilh,1
"Fucking faggots @DMVFollowers aren't from or live in DC, Maryland or VA",1
"@midgetmadz shut your dirty dirt trap you limp knees, ashy footed, blue balls, isolated hamster wheel, no nipples bitch",1
@iamadamg_ fuckin bitches talkin shit bout to get hit.,0
@iambillyshears shoulda came to my family's dinner tonight....we talked about shitting and negros.,0
"Gave her that ""move it lil nigger"" push smh.. http://t.co/EKdSI8pQdD",1
"@GeneTNBARockBox Says the old man :( I hope you can survive another 10 years, you silly Jigga boo monkey",1
That shade of faggot clashes with your eye color.,1
"Ain't shit like fucking another nigga bitch and askin her ""who pussy is this"" and she say yours lmao no bitch im stealing this pussy lol",1
"RT @meaghanyockey: ""@savanaharanda: Is you a girl or a guy is you my mom or is you my dad ?"" Im a butch dyke",1
"@icpchad @UnseeingEyes ......monkey look, just like you!",0
Wish I coulda said more to @EmmaleeeParkerr tonight. Good seeing you fag. &#128540;,1
RT @__bettyboo: You better pray I don't send your nudes out bitch,1
@idochips honky tonk badonka ankh,0
Smh queer,1
@iiAK yea ima spin on yo hoe at about 15 after 12,0
"@JPantsdotcom @Todd__Kincannon @the__realtony I'm partial, faggot..homo...both fairly describes the same sick twisted Assholes out there.",1
RT'in your own shit now pussy what a joke you'd end up just like all the rest no show chicken shit mother fucker,1
"@_GOLDwhippp faggots, old people, people who can't drive, drunk people",1
@lcxancilleri faggot,1
@illbreatheyouin happy birthday faggot.,1
@illest_will @djdynamiq @edrobersonsf @sarahliz_sf TOP NOTCH bitches,0
@seannn181 youre a fag,1
@NOT_UR_BRO @niccol3_xo lmao nigga shoulda said I would be balless bc dat cold bitch wont stop blowin me#swaagg,1
@ilovetmills faggot,0
@im_jessicaaaaa ok hoe,0
@im_sarcasticc &#128527;&#128527;&#128527; Yas bitch . Don't have too much fun,0
@imdevincarlson trash*,0
@imgooby you're not funny trash,0
@xLoiterSquadx i made you lunch you fat faggot &#128128;,1
Sorry fo da rant. It make me mad and ashamed to be colored. I wish I be white so y'all would like me,1
@immSpeed whatchu gon do bout it bitch,0
@imxnii_ I swear this is just disgraceful like a bitch line a really be dry all day I'll only get emails from pacsun ! &#128557;&#128299;,0
"@infidelpamelaLC #Allah can KISS MY ASS!
And yes, MUHAMMED was a bitch! Just like OSAMA BINLADEN!",0
"@infidelpamelaLC I'm going to blame the black man, since they always blame ""whitey"" I'm an equal opportunity hater.",1
@insta_trixx @itsjustlindaa @_xojaclyn my name is ollie bitch,0
@intheKCmix Pau pissed me off like Boozer pissed off Bulls fan... 2 soft faggots,0
Fuck that nigga's shit up! Olivia's pussy got Fitz going batshit!!!,1
@intheKCmix The last planet of the apes with my kids... It's been a minute,0
Lmaooo RT @Handsomeesco_55 She a tranny if she can open a jar of pickles by herself,1
"@intrepidokie nice lie #teabagger. Just because you want to see it doesn't make it real. Like Reagan was a conservative, another huge lie",0
"@iowahawkblog @jjauthor to ----&gt;@DavidMasciotra get past boot camp, and go active a few years, see what we REALLY do daily you liberal pussy",1
"@iowahawkblog I also recommend 6pack of shiner Bock and 12 hours of brisket duty at ""the pit"" feeding oak coals &#128521;",0
@irwinhype thank you so much. it was a bitch move of her to pull. but thank you &#10084;&#65039;,0
Shut up faggot,1
@isaabbellla haha you bitch &#128514; really tho it will be good to catch up yo ! It was pretty fun last time we chilled,0
Vanessa is such a fuckin faggot.,1
"Accept your flaws and imperfections because that's what makes you, YOU! See I'm a fuck, small dick faggot with parents who don't love me.",1
@JoeDouglas1 sit down and stfu raghead @Darknight420 @hajihuntingpat,1
I'm already tired and mr stupid af decides to show us a video on trigonometric notions so um yeah I just wanted to say you're a hoe,1
@itsjaylaaa eat shit nigga bitch turd bag dick beetle,1
@itsjaylaaa not a bitch that's for sure,0
@godrocamora416 faggot,1
@itskingdee @GorgeousCamry_ no ion gotta do a bitch ass thang if you dont like wtf im saying unfollow me,0
@itssdaviddd retard alert,0
@ittybittyber playas fuck up too lmao but that's like on trash FORREAL you a crazy one I see &#128064;&#128064;&#128565;,0
@itzbreak that spear chucker? Hell no.,0
@ivanrabago_ @Buckm00se I blocked that annoying ass sand nigger claims to not be biased but yet no one can say anything about khan,0
@ivanrabago_ @MANIAC3X @Woody_AFC we should play together soon I've been playing with random faggots but it's fun,0
@ivanrabago_ at least put a caption when stealing the pic fag lol,0
"No these are only whites pies.
Well do you have any negro pies?",1
@izzayy_bitches &amp; 4th my guinea pig will haunt you,0
"@izziorizzi i'm not a trash talker, brah. i'm polite and diplomatic on and off the court.",0
@j_co69 he is a pussy an wouldn't show up bro,0
@j_schlauds do it you pussy,0
"fuck ray rice ,someone crack that bitch",1
@jaaaaaade__ You can't see it but I'm flipping you the bird,0
@jacksparenohoe hotter than a pussy in a pepper patch....who makes this shit up anyways...?,0
#California is full of white trash,1
@Versanche only faggots drive stick,1
@jacobkesler @ki_kibaby @__adamdavis or if we pick you up in SC and take you with us nip to CR.,0
RT @FunnyPicsDepot: pussy ass nigga http://t.co/lXONrmTQTK,1
"@jacqueline_2015 I don't care if it's a ""saying"" calling someone a bitch is still calling someone a name.",0
"@jacquibreed ok, I'll sink to your level... you're a special kind of bitch aren't you? @conserv_tribune",0
@marclamonthill will you mention why being called nigger is wrong(witch i agree with) &amp; bossy is wrong.but being called a pimp is still ok?,1
"""@MarkRoundtreeJr: LMFAOOOO I HATE BLACK PEOPLE https://t.co/RNvD2nLCDR"" This is why there's black people and niggers",1
RT @SalamanCode: Proof that thots are retarded. http://t.co/rHJSlL9i9f,1
Fuck MLK &#8220;@AntSoo305_: &#8220;@Vonteeeeee: Why does Lexii keep favoriting my coon tweets ?&#8221; MLK didnt die for this&#8221;,1
@jakiekoelewijn nigga who's bitch u fucking cracker get your gay ass out my mentions.,1
"&#8220;@iamkrause: No need to thank me, killing niggers is it's own reward.&#8221; 

Dis my pal from our graduation when we was 26",1
you're all niggers,1
@jaredlikelndn monkey dong,0
Bitches be having a nigga but want to be another nigga WCW bitch it don't work like that,1
@jasongregory674 @Devondude1234 @hot_lads fuck yeah and hot big blk boots. This scally lad would get it.,0
"@KuntaKayne I have never seen such ignorant, illiterate pieces of shit in my life. Bring in Natl Guard &amp; disperse this trash. @bassem_masri",1
"RT @SalomaeSadiqa: It's because you can't bend me, you can't buy me and you can't make me into your nigger! #Farrakhan #TheTime",1
"&#8220;@GlitteredInPink: @West305 you like 5'8, you needs to&#8221;....1. You a hoe. 2. i'm 5'10(breaking11) 3.suck my dick.",1
@jaureguisturnt them bitches smell like my farts i been holdin in since 5th grade,0
@jay_ibarra95 too bad bitch! You in this shit forever &#128123;&#128520;,0
@kristin12909 better nig. Lol but if anything ill flip u the 10 or something. Im tryna get some more cash,1
I'm obviously not talking about CoD because that game is for queers.,1
&#8220;@_honeysays: My phone charging backwards &#128533;&#8221; retarded,1
@jayswaggkillah Is a fag,1
@jayswaggkillah is a fag,0
&#8220;@kaylendenise_: I hate that bitch &amp; the fact that oomf likes her.. just no &#128528;&#8221; retweeettt 1000x.,1
What a fucking faggot,1
You hate football your a faggot,1
RT @s_bitchy: Bitches be fallin so Inlove w. Niggass &amp; then he go get a new bitch &amp; they try go get a new nigga to try to forget about the &#8230;,1
Shoot that nigga an his shorty bitch .,1
"@jdickerson @ScottPelley @bobschieffer all racist nTx trash w @NorahODonnell all hate to see this particular man in WH n not the ""Butler""",1
@jdimenstein @JagexLyon yeah if you get in trouble its less than a .5 percent chance that its a mistake. so you're a fucking retard.,0
"@dolphrudager You don't have any kids?! What are you, one of them queers!?",1
@jeffjam @toddgunter @cgoodwoman They do. Why else do teachers constantly bitch about pay?,0
I really just want to kill some towel head terrorists already &#128530; can high school be over now please?,1
"@jemelehill @8ironz85 she said, it's ok if u let ur man punch u in ur pussy as long as he makes u cum?",0
@jenlanaex3 he scared of pussy,0
RT @BadNewsAli: Look at ya boy @Quanb24 RT @DrydenNeal: Nigga a faggot RT @So_Leaux: Bruh RT @worstrapIyrics: Chance The Rapper http://t.co&#8230;,1
@mjs79 @ChingonAbe well he is at Genos. So he is the ultimate faggot,1
Niggas sleepin with bitches grandmas??? Lmfao maury fake af,1
@CsSalazar15 wetback &#128513;&#128514;&#128514;&#128514;&#128514;&#128557;,1
"@jennybaquing so terms like honkey, cracker, peckerwood and stereotypes of white people fucking their kids and sisters isn't racist? sweet!",1
"Yost on Portsmouth ""this is the biggest white trash county in the nation"" #YostKnowsMost @iDOWNTOWN",1
Karmas a bitch and so are you. You'll be getting along just fine real soon.,1
@jeronimosolano don't be a pussy! Just talk to her more and be more of a friend so it doesn't seem as hard.,0
"@jerryrscuba Bare ass me again, I cunt hear you",0
@ChaseBasford chase you God damn faggot &#128514;&#128557;&#128514;&#128557;,1
@jesjosie Eff dem hos.,0
@jesseleesoffer it totally does. smells like brownies every day i walk to work.,0
"RT @wisdom_spewed: No, you stupid redneck, ""Animal Husbandry"" does NOT mean you can get hitched to your blue tick hound, Misty.",1
"@jessespector the bird has a hat. So it's hats on hats, who can beat that?",0
@femalejokerhoee yeah he sucks just like the other fags who are... oh nevermind there are NO fags in the #NFL,1
@FrankieJGrande ew queer white thirsty bitch,1
"@JasonMoriarty13 I remember his nephew Lucas crying and dan saying ""quit being such a pussy and grow a pair"" or something. &#128514;&#128557; dans so funny.",1
@jesstoth we could get matching burner phones and be ghetto fab for a few months,0
RT @NoWomanIsRight: You can be a good girl all you want and those hoes still gonna get us niggas attention from time to time,1
"@jimachterfeld @dan_bernstein The fuckin pussy makes fun of people all day on the radio, someone calls him a creep and he blocks them.",0
@jimachterfeld @joeo670 @dan_bernsein Bernstine is Chi Sox Jew fag.,1
@sho_time_ @MitchVorce chill ur pussy gay af,1
cant trust niggas when it come to bitches,1
@jkfldghi @Huntermoore long tittie no nipple havin ass bitch,0
looking like a hillbilly and not matching is what I do best goodnight losers http://t.co/caGHBLKAXQ,1
@jmellor432 fag,1
And the Jew @Deuterostomes favorited my tweet though. Lol. Don't have anymore time for this trash.,1
RT @Buckm00se: chava needs to stay in his lane and keep sending gyro to hell you dont want it with the big boys you dirt infest ass beaner,1
@joeylattime @Mawson38 @ameriC00N thats just me rooting against a team I hate not banwagoning u retard u have a different favorite,1
"RT @Coolie_GBE300: It's 2014 &amp; you niggas still runnin round sayin ""Yall don't eat pussy"". Y'all must be suckin dick.",1
@joeylattime ur welcome u bitch,0
@Hovaa_ #niggerfood #niggerperson #you #are #a #nigger,1
"@joh2guy I LOVE RACISM! ""Blame whitey"" for EVERYTHING!
Now that you mention it! I bet the white man put the Desert tortoise on #BundyRanch",1
@johnwells__ fuck it hoes will be hoes.,0
@jokersupdates please no more like that SNOB elissa. rich bitches suck!,0
@jon_wayne_miles you better of called that kid a pussy!,0
@jonnnycashh #pussy,0
"@dish_answers 
You gots da BET and da MSNBC wit dat colored reverend who only listen to coloreds. What else I missing?",1
Only white trash watch football.,1
STFU BORIS FAGJO! RT @Maxin_Betha Cause he a faggot!! Makes sense now right?? RT @ChannyMaraj Bran prolly real nurturing lol,1
"@HeilSidious Sion is a faggot. Very meh ganks pre-6 and post-6 his ganks are still pretty meh he's just a tank, nothing special imo Mao +",1
@jordan_luree @NatalieSchroyer me or nat!? &#128514;&#128514; def not me with that shiner,0
@KLSouth @Miss_Didi23 is an evil hate whitey racist who thinks Delbert Belton deserved it. @MaryForbes14 @EnemiesofDonnaJ @StephAnnAnson,1
RT @veeveeveeveevee: If I was Obama Id call a press conference &amp; slit joe bidens neck on live tv just 2 show these crackers I mean business&#8230;,1
@josh_sclafani You're also a better little bitch,0
@joshbuddy blue cheese crackers intrigues and repulses me at the same time.,0
@joshgnf @brana_nv @define808 @ironbjk @mrjstn oh shut up faggot get a disease overused on twitter,1
"@NYRKelsMads @DaniloNavarro85 Hey fag, I said this was your aunts. *He* said it was you.",1
"@karmendanielle_ u gotta slow down these coon hrs all they know is love n hip hop, lebron, &amp; fake love quotes",1
RT @AriesSpears: These young cats being drafted in the NBA today are walking lotto tickets! Wait till these niggas find out that pussy come&#8230;,1
"@jrlikeswhisky @ZwithR @NickEhlers01 You couldn't handle Iowa pussy - here, kitty, kitty, kitty --- http://t.co/1aNMKM4O9Y",0
"Aint nobody wearing those new Westbrook ""Jordan's"" but Mexicans &amp; trailer park trash white girls.",1
RT @PluggedInPiff: Green azz niggas!!!! &amp; yall new bitches condone dat sucka activity dat why they keep doin it!!!,1
@jshcalderon lmfaoooo I'm tryna see how many hoes I can lure in,0
"@jdickerson @ScottPelley @bobschieffer all racist nTx trash w @NorahODonnell all hate to see this particular man in WH n not the ""Butler""",1
"@SchulzGrayson @Dswizzle3 oh woulda coulda shoulda ass niggas bitch ass nigga, what u bout oh ban wagging ass nigga catch your phase",1
"@jthomas309 @DestroTheNoble @nekolin &lt;&lt;&lt; Getting his ass pounded &amp; loving it! 
I'm done with this GAY whiney bitch. NEXT......",0
@kingxxlopez Roberts is a fuckin fag&#128514; smack the shit outta him,1
"@juiccey_j i understand why, everyone loves pussy",0
Lemme find out that bitch nigga talking shit,1
@juicygenie only bad bitches in $roe r u &amp; @flightrisk_,0
@jumpmastere8 @dmcgowen1776 @visitorvisiting its retarded,1
@mrgeology no you ignorant cement headed hillbilly. You said taxing. Cant you fuckin read you fucking knob gobbling douchebag,1
RT @BlakeAnderson21: @weston_diamond @sleezy_jeezy @justinmiculka01 not about to shoot this pussy! Ima beat his face into the asphalt t ...,1
@just_joshin7 fag.,1
I prefer Jameis Winston to not speak on TV at all. Damn coon.,1
@justezzzee @NoleyDunlap and why would I want my girl to stand up for me if im the man you are a bitch for letting her do that,0
Your retarded.,1
RT @AyeeDeb: Ray J is the perfect example of what happens when you give a lame nigga some pussy.,1
RT @_tiffnasty: Why do y'all niggas entertain that Nicole bitch? I don't see how y'all can ever take a bitch that posted naked pics serious&#8230;,1
"@CHARLESBARRKLEY hey Sir house nigger, uncle tom aren't you from grand ole Mississippi, I rest my case!",1
RT @CHlLDHOODRUINER: who else hated this bitch nigga ?? http://t.co/8jwGmV4Yet,1
@justezzzee so wtf u tryna do bitch?,0
#SouthCarolina is full of white trash,1
"@Cody_smith64 true! I miss yall man, yall are my brothers. Is mikey starting? And what about the chink? Lmfao",1
@mflagginski I live in the eye of a white trash hurricane. Milwaukie OR. Where people use bikes BC of DUI's not to save the environment.,1
@justinbieber Your a stupid little cunt... I thought you couldn't get any lower.. But how dare you spit on people on your own fucking fans..,0
"RT @milesfan79: realest tweet i seen today RT @SoopSoo: &#8230;. Dyke bitches are rehab for hoes.And once im healed,back to the dick I go",1
RT @frankthetank215: There might be a couple cotton pickers on the spurs but they all play unselfish white man basketball,1
@justinclark_5 oh I forgot you retarded lol lemme break it down for you where the BG hoes at lmao,0
"@justinhall3434 
God bless you whitey. I be sleepin in tomorrow",0
@justinmiculka01 @edgarguillenjr @blakeanderson21 @jo_clark6 @dalton_ryann @cjjsanchez @delao_chris quit being a bitch,0
RT @KissMy_klASSy: Exactly. .same shit I said&gt;&gt;&gt; @Im_Yung_Jay: So nobody think Mimi was outta line for inviting Stevie J to the gay nicca v&#8230;,1
Hitler didn't finish it. Can u. If a nigger ur Jew confronts u in the street what then.,1
If yer gonna continue to be a contrarian bitch... go die then. I've no time for such trifling!,1
@jzsuschrist ok they have 2 niggers in raw,0
I fucking hate you niggers bruh... http://t.co/OeTK4f94BO,1
@kaaaytate do it pussy,0
"@kade_melton he triesto cause drama between people, he said that you called me a bitch, and i know you didnt hahahaaha",0
@kingxxlopez Roberts is a fuckin fag&#128514; smack the shit outta him,1
Hey my folk. This nigger loving Jew boy @Deuterostomes asked if I was making death threats against his goat fucking people. Fuck him.,1
"@kampeas well, I know you like it when children are murdered, kind of weird you would be such a little bitch about a twitter list",0
Pennsylvania is white trash and is so are all Pennsylvanians.,1
RT @jezzzz_: &#8220;@Ginga_Snaps13: @jezzzz_ @ShitPussiesSay Jessica I'm not afraid to slit your throat tomorrow&#8221; @RitenourSchools @BarackObama @&#8230;,1
@karazopfi Then send them bitches through express mail overnight delivery,0
@karlamorenoo aha your welcome niggah &#128520;,0
@karlamorenoo dont even trip my niggah i got you lol,0
RT @InfidelAlie: Yay for America &amp; Israel... we put in more Jew Hating muslim trash into our government! pathetic &amp; sickening,1
RT @ImaLAGirl: Pillow talking too yo hoe hating on a nigga fuck around loose ya hoe like that &#128175;,1
RT @Tease: RT or you're a fag. http://t.co/4Ol82rdeqX,1
@karlieu123 I can't help but notice you attempting to avoid acknowledging your very hairy pussy....,0
"@karlieu123 oh no no no. You're perpetually in the 15%. 

Your hairy pussy tho.... Different story.",0
@karlina_marie your pussy not mine &#128514; do you &#128526;,0
@CrackerJhak Because you're a fag,1
@karmendanielle_ let the coons be great it's in the dream,0
"@karmendanielle_ u gotta slow down these coon hrs all they know is love n hip hop, lebron, &amp; fake love quotes",1
@kassidypeek pussy shit ^,0
&#8220;@My_Fish_Died: You dammn Weed potheads are annoying af on Twitter&#8221; weed and pot are the same thing faggot,1
@katelyn_lomax I'm not a nig. &#128548;,0
"@lillivonschtupp @13Damage @BrazenModels 
I don't likes dat magazine. All da black folk look like dey one chromeasome away from da ape",1
@katherinerrrr hoes gon be hoes so so i couldn't blame tammy,0
Niggah niggah niggah don't believe me just wacthh...,1
"@kathleenparker of the washington post to call the President ignorant I ask you racist ,angry ,bitter, bitch look in the mirror!!!!!!!!!!!",0
"@kathy_doermer bitch please, I'll go to Windsor either way.. When i come up I can bring some also &#127470;&#127481;",0
@katiieR nah this bitch dykey,0
@kiara_curry i know im so kidding. Some of BET is funny. I love when blacks call eachother ignorant and niggers. Makes me not have to,1
@kay_laa_laa ha bitch I know&#128129;,0
"@kay_laa_laa if you can't stand the heat, get out of the kitchen. Gratata swag bitch &#128526;",0
"RT @iowahawkblog: ""I love cripples! Look at all these fucking cripples! Goddamit I'm a people person!"" https://t.co/XCLA5xPmLX",1
I hate the ghetto trash at the special school across the street from my building. All of them will grow up to be criminals.,1
@kayhay14 bitch back up I'm taken,0
@kayliefarmer @bbluedreamm no but if you dare I'll slay your ass. You fruity quaffing tranny.,0
@kayliefarmer Its funny and it has that blond bitch on it,0
@kayliefarmer hey now there's no need for foul language you kike,0
"@joh2guy I LOVE RACISM! ""Blame whitey"" for EVERYTHING!
Now that you mention it! I bet the white man put the Desert tortoise on #BundyRanch",1
"#AZmonsoon lot of rain, too bad it wasn't enough to wash away the teabagger racist white trash in the state. #Tcot #teaparty #azflooding",1
@bitchdicknigga you're a fucking nigger,1
@kaymckinneyy suck ass bum ass Yankees foh,0
"&#8220;@TP_Three: @WestSideFlee @KekePalmer damn they got wifey &#128561;&#128561;&#128534;&#128534;&#128555;&#128553;&#128553;&#128553;&#8221;

Fall back nigga &#128299;.. I don't share my hoes",1
@kayylamarieeee haha pussy,0
#Iowa is full of white trash,1
@kayysavage bitch &amp; if they wasnt &#128514;&#128557;,0
"#SlightlyAdjusted RT @CapoToHeaven Alls niggers wanna do is fuck, tweet, and drink pineapple soda all day",1
"I wish faggots like @tyga would stop making music, rack city was fucking awful. Get the fuck outta michigan.",1
"@kboydee like some of the ""worst"" lyrics they post are beautiful but just because they don't know what they're talking about, it's ""trash""",0
"@kcSnowWhite7 @SamSaunders42 don't forget nappy headed, butt ugly bitch, who's married to a Muslim",1
@keishagreyxxx that's the beauty of them brownies I always daydream about what I'd do if I hit the powerball lol (nerdy but fun),0
RT @EarlyLegend: I don't fuck with these hoes &amp; I don't fuck with niggas that's fuckin these hoes,1
@SMASEY you're such a faggot,1
@keltor_wade nah dude mostly just sound like a faggot,1
@kelvinkayyy safe bruv welcum to twitter my niggur,0
"@kenlypls @skeetworld_ @iAcceptNudes wrong skiny girls are for guys that want hot sex that looks good too.
Every fat bitch knows that",0
RT @lildurk_: I don't fuck with bitch niggas I only fuck niggas bitches&#128556;,1
@kenzayye ruga bussed yo bitch #bowbow,0
"Lol, so since I'm from the south I automatically sound like a fucking redneck. Hahahaha how about fuck you, stupid ass.",1
@kenzieblake2015 its pretty easy actually. I'm just the cashier. Right now I'm eating those animal crackers lolol :),0
Good morning coons.,1
"@kenzystuart1 Hey, that guy has the same first name that I do! What a fag.",0
@Drfreezeburnn @DaithiDeNogla I just learned how many retards you can find when you search trending topics.,1
"Chasing these hoes, better get cash nigga",1
@keshhh got bitches that look like Bulldogs instead lol,0
"If some one isn't an Anglo-Saxon Protestant, they have no right to be alive in the US. None at all, they are foreign filth.",1
"@kfocht735 Nope - got lucky - some washing on the slopes, gonna make it a little rough combining but feeling very fortunate today",0
@sarahVICwood im going to murder that fucking cunt,1
@kiara_curry i know im so kidding. Some of BET is funny. I love when blacks call eachother ignorant and niggers. Makes me not have to,1
"RT @useemitch: 1, 2, 3, 4... how many niggers are in my store, I knooooooow your stealing! &#128514;&#128514;&#128514;",1
@kieffer_jason @C_janacek07 nigga stop being a bitch and come to the high school You already said yes,0
"RT @Fit4LifeMike: @Whitecholo23 @chanelisabeth true i need to sleep to make them Gainz bruh!! So all the hoes stay Mirin ;p 
Alright, later&#8230;",1
@kieffer_jason @Kgokey17 plz come down here im really sick of your bitch ass talking shit plz come down here it going to be 1 on 1,0
Ain't nuttin but a white trash party.,1
@kieffer_jason @NathannDevlin @zach_smith98 bitch I been in Plano every fuck weekend and you make excuses stfu and fight,0
People who live in #theNetherlands are unwashed trash.,1
"@leighvl Niggas probably be watching me like ""Look at this Uncle Tom ass Rasta""",1
